"course_id","course_tags"
"exploring-animation-principles-3ds-max-solid-drawing-508","3d-animation"
"exploring-animation-principles-3ds-max-squash-stretch-408","3d-animation"
"exploring-animation-principles-3ds-max-staging-517","3d-animation"
"exploring-animation-principles-3ds-max-timing-spacing-427","3d-animation"
"exploring-animation-principles-maya-anticipation-430","3d-animation"
"exploring-animation-principles-maya-appeal-395","3d-animation"
"exploring-animation-principles-maya-arcs-448","3d-animation"
"exploring-animation-principles-maya-ease-ease-out-462","3d-animation"
"exploring-animation-principles-maya-exaggeration-394","3d-animation"
"exploring-animation-principles-maya-follow-through-overlapping-463","3d-animation"
"exploring-animation-principles-maya-pose-pose-straight-ahead-410","3d-animation"
"exploring-animation-principles-maya-secondary-action-447","3d-animation"
"exploring-animation-principles-maya-solid-drawing-487","3d-animation"
"exploring-animation-principles-maya-squash-stretch-393","3d-animation"
"exploring-animation-principles-maya-staging-513","3d-animation"
"exploring-animation-principles-maya-timing-spacing-411","3d-animation"
"exploring-different-explosion-types-fumefx-1085","3d-dynamics"
"exploring-different-explosion-types-fumefx-1085","3d-rigging"
"exploring-human-muscles-setup-maya-2395","3d-animation"
"exploring-human-muscles-setup-maya-2395","character-modeling"
"exploring-human-muscles-setup-maya-2395","3d-rigging"
"exploring-human-muscles-setup-maya-2395","creative-pipeline"
"exploring-maya-2016-2022","3d-rendering"
"exploring-maya-2016-2022","3d-texturing"
"exploring-maya-2016-2022","3d-animation"
"exploring-maya-2016-2022","3d-modeling"
"exploring-maya-2016-2022","3d-lighting"
"exploring-mental-ray-materials-maya-650","3d-rendering"
"exploring-modeling-workflows-maya-397","3d-modeling"
"exploring-new-features-pftrack2015-2060","matchmoving"
"exploring-nurbs-maya-86","3d-modeling"
"exploring-organic-geometric-surfacing-rhino-2285","image-editing"
"exploring-organic-geometric-surfacing-rhino-2285","visualization-rendering"
"exploring-organic-geometric-surfacing-rhino-2285","architecture-modeling"
"exploring-organic-geometric-surfacing-rhino-2285","drafting-drawings"
"exploring-ux-process-mobile-game-prototyping-1596","user-centered-design"
"expressions-animators-maya-2009","3d-animation"
"expressions-animators-maya-2009","character-animation"
"expressive-testing-dotnet-mspec","unit-testing"
"expressive-testing-dotnet-mspec","automated-testing"
"expressjs","javascript-frameworks"
"expressjs","express.js"
"extending-active-directory-cloud","identity"
"extending-active-directory-cloud","cloud-computing"
"extending-active-directory-cloud","server-infrastructure"
"extending-bootstrap-css-javascript-jquery","bootstrap"
"extending-capabilities-of-vrealize-automation-7","virtualization"
"extending-xaml-applications-behaviors","xaml"
"exterior-rendering-techniques-mental-ray-3ds-max-632","visualization-rendering"
"exterior-rendering-techniques-mental-ray-maya-634","visualization-rendering"
"exterior-visualizations-3ds-max-684","3d-lighting"
"exterior-visualizations-3ds-max-684","3d-rendering"
"exterior-visualizations-3ds-max-684","3d-modeling"
"exterior-visualizations-3ds-max-684","creative-pipeline"
"external-footprinting-reconnaissance-mapping","penetration-testing"
"extjs-desktop-fundamentals","extjs"
"extjs-desktop-fundamentals","javascript-frameworks"
"facial-animation-maya-65","3d-animation"
"facial-animation-maya-7-1768",""
"facial-rigging-3ds-max-176","3d-rigging"
"facial-rigging-cinema-4d-784","3d-rigging"
"facial-rigging-games-3ds-max-1378","3d-rigging"
"facial-rigging-games-3ds-max-1378","3d-animation"
"facial-rigging-maya-7-1593",""
"facial-topology-3ds-max-293","3d-modeling"
"facial-tracking-3dequalizer-maya-778","creative-pipeline"
"facial-tracking-3dequalizer-maya-778","compositing"
"failover-clusters-using-windows-server-2016","server-infrastructure"
"failover-clusters-using-windows-server-2016","high-availability"
"fakeiteasy","fakeiteasy"
"fantasy-char-concepts-photoshop-1087","digital-painting"
"fantasy-char-concepts-photoshop-1087","illustration"
"fantasy-char-concepts-photoshop-1087","graphic-design"
"fantasy-creature-from-concept-art-zbrush-1170","3d-sculpting"
"fantasy-creature-from-concept-art-zbrush-1170","character-sculpting"
"fashion-illustrator-photoshop-2025","image-editing"
"fashion-illustrator-photoshop-2025","3d-texturing"
"fashion-illustrator-photoshop-2025","illustration"
"fashion-illustrator-photoshop-2025","creative-pipeline"
"fast-rigs-char-object-cinema-4d-690","3d-animation"
"fast-rigs-char-object-cinema-4d-690","3d-rigging"
"fb-platform","facebook"
"female-char-thumbnails-photoshop-1897","illustration"
"female-char-thumbnails-photoshop-1897","digital-painting"
"female-char-thumbnails-photoshop-1897","creative-pipeline"
"fibermesh-integration-zbrush-750","creative-pipeline"
"fiber-techniques-zbrush-673","3d-modeling"
"fiber-techniques-zbrush-673","3d-sculpting"
"fiber-techniques-zbrush-673","3d-rendering"
"fiber-techniques-zbrush-673","3d-texturing"
"fiddler","fiddler"
"fiery-skin-effects-nukex-2178","compositing"
"file-storage-aws-s3-glacier-developer-deep-dive","aws"
"film-noir-styled-artwork-illustrator-1269","illustration"
"final-cut-pro-x-fundamentals","video"
"financial-modeling-business-plan","management"
"financial-risk-modeling-techniques","finacial-modeling"
"financial-risk-modeling-techniques","data-analysis"
"find-the-job-you-want","careers"
"find-the-job-you-want","career"
"finishing-3d-image-photoshop-42","illustration"
"finishing-3d-image-photoshop-42","image-editing"
"finishing-car-animation-render-maya-composite-212","creative-pipeline"
"finishing-car-animation-render-maya-composite-212","compositing"
"finishing-car-animation-render-maya-composite-212","3d-rendering"
"finishing-car-animation-render-maya-composite-212","3d-texturing"
"firebase-fundamentals","firebase"
"firebase-fundamentals","baas"
"fire-smoke-maya-fluid-effects-1015","compositing"
"fire-smoke-maya-fluid-effects-1015","3d-dynamics"
"firewalls-ccna-security-210-260-iins","network-infrastructure"
"firewalls-ccna-security-210-260-iins","information-security"
"firewalls-ccna-security-210-260-iins","network-security"
"firewalls-introduction","network-infrastructure"
"firewalls-introduction","network-security"
"fireworks-cs6-fundamentals","trainsimple"
"first-broadcast-opener-cinema-4d-after-effects-1349","creative-pipeline"
"first-broadcast-opener-cinema-4d-after-effects-1349","hard-surface-modeling"
"first-broadcast-opener-cinema-4d-after-effects-1349","3d-rendering"
"first-broadcast-opener-cinema-4d-after-effects-1349","compositing"
"first-broadcast-opener-cinema-4d-after-effects-1349","3d-animation"
"first-broadcast-opener-cinema-4d-after-effects-1349","motion-graphics"
"first-broadcast-opener-cinema-4d-after-effects-1349","3d-modeling"
"first-broadcast-opener-cinema-4d-after-effects-1349","character-modeling"
"first-broadcast-opener-cinema-4d-after-effects-1349","3d-lighting"
"first-char-maya-2260","character-modeling"
"first-char-maya-2260","3d-modeling"
"first-day-edge-animate-1697","interactive-design"
"first-day-edge-animate-1697","visual-design"
"first-day-edge-animate-1697","responsive-design"
"first-day-storyboard-pro-1538","illustration"
"first-person-shooter-unreal-engine-2074","game-programming"
"first-person-shooter-unreal-engine-2074","game-design"
"five-architecture-facades-3ds-max-v-ray-1452","architecture-modeling"
"five-architecture-facades-3ds-max-v-ray-1452","drafting-drawings"
"five-architecture-facades-3ds-max-v-ray-1452","environment-modeling"
"five-architecture-facades-3ds-max-v-ray-1452","image-editing"
"five-architecture-facades-3ds-max-v-ray-1452","visualization-rendering"
"five-essential-tools-building-rest-api","api-design"
"fixing-common-javascript-bugs","javascript"
"fixing-common-javascript-bugs","debugging"
"fixing-common-jquery-bugs","javascript-libraries"
"fixing-common-jquery-bugs","debugging"
"fixing-common-jquery-bugs","jquery"
"flash-maya-integration-3498","creative-pipeline"
"flash-maya-integration-3498","3d-rendering"
"flash-maya-integration-3498","3d-scripting"
"flask-micro-framework-introduction","python"
"flexible-lip-syncing-rig-cinema-4d-1253","3d-animation"
"flexible-lip-syncing-rig-cinema-4d-1253","3d-rigging"
"floater-pack-maya-2059","3d-modeling"
"floater-pack-maya-2059","3d-sculpting"
"floater-pack-maya-2059","creative-pipeline"
"flooding-city-bifrost-maya-1903","3d-rendering"
"flooding-city-bifrost-maya-1903","3d-lighting"
"flooding-city-bifrost-maya-1903","3d-animation"
"flooding-city-bifrost-maya-1903","environment-lighting"
"flooding-city-bifrost-maya-1903","3d-dynamics"
"flow-map-mari-udk-1322","3d-texturing"
"flow-map-mari-udk-1322","game-design"
"flux-redux-mastering","javascript-libraries"
"flux-redux-mastering","javascript-frameworks"
"flux-redux-mastering","async"
"flux-redux-mastering","nodejs"
"flux-redux-mastering","flux"
"flux-redux-mastering","javascript"
"flux-redux-mastering","functional-programming"
"flux-redux-mastering","react.js"
"fmod-audio-implementation-video-games-2414","game-programming"
"fmod-audio-implementation-video-games-2414","audio"
"foliage-brushes-digital-illustration-891","illustration"
"foliage-brushes-digital-illustration-891","digital-painting"
"force4devs","salesforce"
"forcedotcom-apex-for-developers","salesforce"
"forcedotcom-bigpicture","salesforce"
"forcedotcom-design-patterns-part2","salesforce"
"forcedotcom-design-patterns-pt1","salesforce"
"forcedotcom-dotnet-developers","salesforce"
"force-layout-graphs-d3","data-visualization"
"forefront-unified-access-gateway-uag-essentials","endpoint-management"
"forefront-unified-access-gateway-uag-essentials","information-security"
"formatwithpowershell","scripting"
"forming-epic-terrains-udk-1105","game-design"
"foundational-elements-art-rest-life-1011","illustration"
"fpga-vhdl-beyond-basics","hardware"
"fpga-vhdl-beyond-basics","embedded-systems"
"fpga-vhdl-programming-getting-started","embedded-systems"
"front-end-building-stronger-practices","html"
"front-end-building-stronger-practices","css"
"front-end-building-stronger-practices","javascript"
"front-end-web-app-html5-javascript-css","javascript"
"front-end-web-app-html5-javascript-css","html5"
"front-end-web-development-career-kickstart","career-path"
"front-end-web-development-get-started","html"
"front-end-web-development-get-started","javascript"
"front-end-web-development-get-started","css"
"fsharp-functional-data-structures","fsharp"
"fsharp-functional-data-structures","f#"
"fsharp-functional-data-structures","f-sharp"
"fsharp-functional-data-structures","data-structures"
"fsharp-fundamentals","f-sharp"
"fsharp-fundamentals","f#"
"fsharp-fundamentals","fsharp"
"fsharp-fundamentals","functional-programming"
"fsharp-jumpstart","f#"
"fsharp-jumpstart","f-sharp"
"fsharp-jumpstart","fsharp"
"fsharp-property-based-testing-introduction","testing"
"fsharp-property-based-testing-introduction","f-sharp"
"fsharp-property-based-testing-introduction","f#"
"fsharp-property-based-testing-introduction","fsharp"
"fsharp-test-driven-development","f-sharp"
"fsharp-test-driven-development","f#"
"fsharp-test-driven-development","fsharp"
"fsharp-test-driven-development","tdd"
"fsharp-test-driven-development","test-driven-development"
"fsharp-type-driven-development","f-sharp"
"fsharp-type-driven-development","fsharp"
"fsharp-type-driven-development","visual-studio"
"fsharp-type-driven-development","f#"
"fsharp-type-driven-development","testing"
"fsharp-unit-testing","fsharp"
"fsharp-unit-testing","f#"
"fsharp-unit-testing","testing"
"fsharp-unit-testing","f-sharp"
"fsintro","fsharp"
"fsintro","f-sharp"
"fsintro","f#"
"full-body-photo-manipulation-retouching-photoshop-1264","image-editing"
"fullscreen-html5-video-backgrounds-2119","visual-design"
"fullscreen-html5-video-backgrounds-2119","responsive-design"
"full-stack-dot-net-developer",".net"
"full-stack-dot-net-developer","full-stack"
"full-stack-dot-net-developer","dotnet"
"full-stack-dot-net-developer-architecture-testing","dotnet"
"full-stack-dot-net-developer-architecture-testing","full-stack"
"full-stack-dot-net-developer-architecture-testing",".net"
"full-stack-dot-net-developer-fundamentals","asp.net-mvc"
"full-stack-dot-net-developer-fundamentals","aspdotnet-mvc"
"full-stack-nodejs","nodejs"
"full-stack-web-development-python-web2py","python"
"functional-architecture-fsharp","architecture"
"functional-architecture-fsharp","f-sharp"
"functional-architecture-fsharp","fsharp"
"functional-architecture-fsharp","f#"
"functional-programming-clojure","clojure"
"functional-programming-clojure","functional-programming"
"functional-programming-csharp","functional-programming"
"functional-programming-csharp","c#"
