"user_handle","assessment_tag","user_assessment_date","user_assessment_score"
4577,"powershell","2016-09-08 11:51:47",198
6127,"aspnet-mvc-5","2017-04-04 10:13:47",36
6127,"c-sharp","2017-04-04 10:09:35",96
6127,"javascript","2017-10-10 10:39:41",165
3372,"angular-js","2017-01-25 18:33:50",139
3372,"javascript","2017-05-15 17:36:43",119
5952,"maya-character-modeling","2016-12-29 12:27:11",42
100,"css","2017-07-11 12:40:39",188
1044,"azure-administrator","2017-10-17 14:30:50",36
3685,"python","2017-08-24 14:08:17",111
8145,"mysql","2016-09-13 14:33:28",54
7095,"the-scrum-framework","2017-11-13 18:05:45",100
5635,"c-sharp","2017-09-12 21:34:34",165
8194,"using-microsoft-office-2016","2017-11-02 16:23:39",167
8608,"aspnet-mvc-5","2017-09-22 14:03:17",85
8608,"sharepoint","2017-09-22 14:19:09",105
7137,"active-directory-administration","2017-09-25 13:12:47",149
7137,"group-policy-administration-and-troubleshooting","2017-09-25 13:22:45",126
3717,"angular-js","2017-10-11 07:08:22",149
3717,"java","2016-08-01 13:45:45",55
3717,"jquery","2017-08-15 10:51:01",141
3717,"mysql","2017-08-15 10:41:11",158
648,"java","2017-09-17 21:57:05",202
648,"javascript","2017-10-09 21:48:55",150
2945,"aspnet-mvc-5","2016-11-14 09:39:09",185
2945,"react","2017-09-01 16:40:01",107
2945,"the-scrum-framework","2017-07-18 13:31:25",144
5845,"java","2017-09-23 06:59:07",138
5845,"javascript","2017-10-02 02:55:35",123
5845,"jquery","2017-09-25 00:16:11",152
5845,"python","2017-09-23 06:51:54",170
6826,"c-sharp","2017-11-17 15:26:04",130
6826,"css","2017-11-13 10:51:37",143
1126,"aspnet-mvc-5","2017-10-06 15:30:23",207
1126,"c-sharp","2017-10-31 15:53:42",213
9066,"javascript","2017-10-09 08:29:23",162
5886,"powershell","2017-08-29 20:52:17",107
7556,"javascript","2017-08-28 23:59:49",104
4627,"java","2017-09-18 07:37:34",154
4627,"the-scrum-framework","2017-10-02 14:27:18",137
4627,"using-microsoft-office-2016","2017-10-02 15:54:49",205
8622,"javascript","2017-07-31 11:37:44",181
561,"c-plus-plus","2017-11-13 14:39:32",123
8992,"mysql","2017-10-29 19:52:33",151
8992,"puppet","2017-10-28 18:14:43",145
8992,"python","2017-10-28 22:12:35",155
6819,"c-plus-plus","2017-10-31 13:39:47",177
6819,"c-sharp","2017-10-31 13:23:07",179
1075,"c-sharp","2017-03-04 21:32:25",235
227,"aspnet-mvc-5","2017-04-04 13:26:23",82
4096,"java","2016-09-02 13:13:21",77
4096,"javascript","2016-09-19 09:40:51",117
7418,"javascript","2017-04-03 12:49:30",115
7418,"photoshop","2017-04-17 20:35:48",18
7418,"react","2017-04-03 10:16:57",225
2586,"3ds-max-environment-modeling","2017-07-31 20:04:09",140
2586,"graphic-design","2017-02-14 16:39:44",153
170,"c-sharp","2017-10-09 14:10:11",108
170,"css","2017-10-09 13:58:11",154
170,"html5","2017-10-09 14:21:18",101
726,"c-plus-plus","2017-01-20 09:32:17",91
726,"css","2017-11-14 18:38:41",233
726,"docker","2017-10-24 07:48:32",100
726,"html5","2017-01-13 04:05:06",96
726,"javascript","2017-11-14 18:21:01",202
726,"jquery","2017-07-29 11:57:38",143
726,"node-js","2017-07-29 11:51:21",223
726,"the-scrum-framework","2017-11-10 01:34:02",270
2364,"css","2017-07-06 14:19:34",119
2364,"html5","2017-07-06 14:30:27",44
2364,"java","2017-07-31 23:05:41",28
2364,"javascript","2017-07-06 14:36:43",78
1122,"html5","2017-05-25 19:43:39",87
408,"docker","2017-09-25 21:08:45",205
1342,"c-plus-plus","2017-11-27 14:12:51",60
1342,"security-for-hackers-and-developers","2017-11-27 14:04:45",40
4098,"sharepoint","2017-08-23 05:43:49",71
8193,"powershell","2016-09-29 14:27:14",111
2220,"c-sharp","2016-08-11 19:54:07",193
226,"mysql","2017-10-11 15:47:33",161
3932,"docker","2017-07-10 21:53:47",240
9226,"java","2016-09-26 12:12:28",192
8138,"c-sharp","2017-10-29 08:33:53",83
9970,"active-directory-administration","2017-09-20 21:58:52",69
6491,"docker","2016-09-20 07:03:41",188
6491,"python","2016-09-20 06:26:01",187
7129,"javascript","2017-11-22 20:15:04",146
1322,"the-scrum-framework","2017-07-19 09:29:17",189
2577,"aspnet-mvc-5","2017-03-20 15:40:52",148
2577,"c-sharp","2017-02-10 16:00:27",239
2577,"css","2017-03-20 16:09:31",193
5048,"c-plus-plus","2017-09-29 18:17:55",121
5048,"c-sharp","2017-07-19 05:48:57",157
1444,"react","2017-06-20 17:18:49",154
1694,"c-plus-plus","2016-09-29 00:38:27",125
1694,"java","2016-10-10 19:13:00",163
1694,"python","2016-10-10 19:24:04",248
4409,"java","2017-08-24 10:02:03",66
775,"powershell","2016-09-13 18:03:06",85
72,"angular-js","2017-09-05 06:40:54",57
4086,"c-sharp","2017-03-30 21:32:53",93
4086,"css","2017-03-30 21:29:39",79
4086,"html5","2017-03-30 21:18:18",125
4086,"javascript","2017-03-30 21:24:13",124
7054,"c-sharp","2017-09-04 15:46:08",109
7054,"html5","2017-09-04 14:12:31",94
7054,"javascript","2017-09-04 14:18:59",59
7054,"powershell","2017-09-05 10:43:46",68
9554,"javascript","2017-07-31 21:22:00",118
1101,"after-effects-cc","2017-10-09 12:50:37",104
2038,"c-sharp","2017-07-06 16:09:25",109
2038,"powershell","2017-07-06 16:01:38",200
2038,"python","2017-07-06 16:19:27",125
890,"c-sharp","2017-08-16 20:24:22",108
890,"javascript","2017-08-24 04:31:34",111
1731,"html5","2017-10-27 00:32:40",47
5487,"mysql","2017-05-17 05:27:02",260
5487,"the-scrum-framework","2017-05-17 05:14:41",223
5960,"angular-js","2017-06-02 16:39:57",93
5960,"java","2017-01-27 15:56:16",147
5960,"javascript","2017-03-28 17:47:41",167
1530,"java","2017-06-21 05:17:22",94
9454,"c-plus-plus","2017-04-20 20:13:45",220
9454,"c-sharp","2017-08-31 18:10:01",173
9454,"python","2017-08-31 17:54:34",155
9454,"the-scrum-framework","2017-04-21 13:51:05",185
4089,"java","2017-01-11 14:24:58",143
6185,"powershell","2017-08-30 08:27:47",106
493,"css","2016-10-07 15:14:53",131
493,"docker","2016-10-07 15:09:41",34
493,"javascript","2017-04-06 14:35:56",188
493,"node-js","2017-04-17 15:47:43",138
9111,"c-sharp","2016-12-08 00:08:03",208
9111,"html5","2016-12-09 02:38:14",164
9111,"javascript","2016-12-09 02:51:26",177
9111,"jquery","2016-12-09 03:07:40",212
9111,"react","2017-04-17 13:39:33",226
527,"sharepoint","2017-02-28 23:48:42",158
5554,"game-environment-art","2017-09-18 23:16:24",138
5337,"mysql","2017-08-18 12:58:12",203
5337,"node-js","2017-04-20 07:44:12",203
5337,"the-scrum-framework","2017-06-08 11:58:52",160
3778,"html5","2017-10-18 23:20:45",116
3778,"javascript","2017-10-18 23:39:55",138
8696,"javascript","2017-08-22 21:23:27",185
1138,"c-sharp","2017-09-20 17:23:42",81
2321,"java","2017-10-08 04:55:16",75
9726,"css","2016-09-01 22:41:47",88
2823,"c-sharp","2017-04-12 19:18:36",106
2823,"java","2017-04-20 09:13:03",120
6837,"c-sharp","2017-09-05 20:14:36",152
7383,"getting-started-in-houdini","2017-07-27 15:55:00",81
4363,"docker","2017-06-01 06:02:37",99
7427,"c-sharp","2017-02-01 13:13:48",253
7427,"css","2017-04-03 16:11:12",149
7427,"html5","2017-04-03 15:45:33",116
7427,"javascript","2017-04-03 16:04:11",159
4995,"docker","2017-11-15 16:16:24",124
4995,"mysql","2017-03-15 09:25:23",151
4995,"python","2017-03-15 09:08:31",155
4995,"the-scrum-framework","2017-09-19 10:15:38",190
68,"css","2017-09-17 04:51:22",68
68,"html5","2017-09-17 05:04:34",191
68,"javascript","2017-09-17 04:58:57",210
68,"jquery","2017-09-17 05:12:09",192
2755,"the-scrum-framework","2017-09-12 13:09:48",142
2875,"maya-core-skills","2017-07-04 15:09:44",121
2875,"zbrush-core-skills","2017-07-05 15:55:38",147
357,"python","2017-06-02 14:00:28",100
357,"the-scrum-framework","2017-07-04 09:43:49",124
8942,"graphic-design","2017-10-23 13:52:14",157
8942,"illustrator","2017-10-23 13:43:47",218
8942,"indesign-cc-creative-professionals","2017-10-23 15:03:13",163
9135,"node-js","2017-06-16 00:37:04",130
9601,"aspnet-mvc-5","2017-10-21 23:56:53",49
9601,"c-sharp","2017-10-21 23:32:23",88
9601,"css","2017-10-22 00:08:13",98
9601,"html5","2017-10-21 23:00:51",151
9601,"javascript","2017-10-21 20:51:21",102
7955,"c-sharp","2017-01-13 18:38:14",183
4088,"java","2017-11-06 15:35:08",40
4088,"javascript","2017-11-06 15:20:00",53
4088,"node-js","2017-11-07 15:55:26",61
2138,"python","2017-11-06 22:36:32",100
8888,"java","2016-12-27 01:56:48",195
8888,"javascript","2017-03-04 13:43:10",172
8888,"jquery","2016-12-27 01:43:39",145
8888,"node-js","2017-10-22 01:47:57",50
6619,"aspnet-mvc-5","2017-10-01 16:27:45",114
6619,"c-plus-plus","2017-08-16 18:54:51",101
6619,"c-sharp","2017-08-16 18:25:53",51
6619,"css","2017-08-13 18:09:31",94
6619,"graphic-design","2017-08-14 17:51:02",59
6619,"html5","2017-08-13 17:58:58",84
6619,"java","2017-08-16 18:34:28",77
6619,"javascript","2017-08-23 17:44:04",67
6619,"jquery","2017-08-16 18:08:25",121
6619,"mysql","2017-08-16 18:42:56",111
2757,"active-directory-administration","2017-09-14 20:25:06",68
57,"android","2017-07-27 00:57:59",95
57,"css","2017-07-27 00:38:02",76
57,"html5","2017-07-27 00:43:47",162
57,"javascript","2017-07-27 00:33:22",97
57,"mysql","2017-07-26 02:07:57",226
57,"python","2017-09-27 04:02:00",124
57,"react","2017-07-27 00:48:27",63
8848,"c-sharp","2017-02-27 14:53:37",75
8848,"css","2017-02-27 15:15:51",262
8848,"html5","2017-02-27 15:21:35",56
8848,"javascript","2017-02-27 15:27:40",112
7034,"using-microsoft-office-2016","2017-10-25 20:40:13",76
9825,"python","2017-10-28 05:43:43",103
8882,"angular","2017-11-22 21:50:12",159
8882,"aspnet-mvc-5","2017-03-31 11:59:22",77
8882,"html5","2017-03-31 12:10:14",130
8882,"javascript","2017-05-04 03:52:26",135
6675,"photoshop-photo-manipulation","2017-01-11 22:13:38",112
6675,"powershell","2017-01-11 22:06:22",72
2273,"javascript","2017-10-03 15:12:38",121
4001,"c-sharp","2017-07-16 16:30:38",85
2514,"react","2017-10-12 07:50:19",150
2636,"photoshop","2017-07-27 14:31:23",109
1183,"aspnet-mvc-5","2017-07-18 22:05:16",155
1183,"c-sharp","2017-07-04 19:58:21",112
4056,"docker","2017-11-22 00:40:58",138
6477,"autocad","2017-09-21 14:05:06",152
2858,"html5","2017-08-16 16:47:15",186
6318,"css","2017-06-22 13:04:36",164
6318,"html5","2017-06-22 10:47:46",209
6318,"java","2017-06-22 13:11:07",86
6318,"javascript","2017-06-24 14:11:28",164
3580,"java","2017-09-08 13:34:43",36
6305,"javascript","2017-08-16 19:51:39",127
9242,"angular-js","2017-07-27 10:21:00",202
9242,"css","2017-08-11 12:03:12",59
9242,"html5","2017-07-14 10:25:07",140
9242,"java","2017-07-27 09:50:09",169
9242,"javascript","2017-07-10 11:04:32",200
2832,"c-plus-plus","2017-01-26 10:59:46",245
2832,"c-sharp","2017-01-26 15:37:00",221
2832,"docker","2017-07-10 15:55:29",100
2832,"python","2017-02-16 16:36:51",211
3351,"aspnet-mvc-5","2017-08-28 13:48:14",159
7942,"java","2017-05-25 14:38:39",98
6247,"c-sharp","2017-09-18 22:36:00",162
6247,"css","2017-09-18 22:25:25",196
6247,"react","2017-10-05 15:29:33",213
6247,"the-scrum-framework","2017-09-26 15:38:55",202
2095,"java","2017-07-28 04:12:11",152
5052,"node-js","2017-06-19 07:17:50",94
5052,"python","2017-07-27 10:18:06",161
4893,"aspnet-mvc-5","2016-11-15 21:08:20",163
4893,"css","2016-11-16 13:32:29",115
4893,"python","2016-11-16 13:25:48",134
9810,"node-js","2017-09-21 14:18:41",108
9810,"react","2017-09-08 07:34:30",151
4441,"aspnet-mvc-5","2017-09-23 18:38:04",52
4441,"c-sharp","2017-07-28 12:35:45",232
4441,"java","2017-07-26 09:42:57",175
4441,"mysql","2017-07-26 09:48:43",97
2685,"javascript","2017-08-15 05:09:47",147
7841,"css","2017-10-13 14:49:16",90
7841,"html5","2017-10-13 14:54:13",85
7841,"javascript","2017-10-13 14:43:43",98
7841,"python","2017-10-13 15:00:56",77
2522,"aspnet-mvc-5","2017-04-03 21:20:45",126
2522,"c-sharp","2017-06-06 17:43:15",134
2522,"css","2017-06-06 23:44:44",121
2522,"javascript","2017-06-06 23:36:31",108
2522,"jquery","2017-06-06 23:53:40",91
6912,"angular-js","2016-08-21 00:56:40",74
6912,"c-sharp","2016-08-21 01:04:42",140
6912,"css","2016-08-21 00:23:42",163
6912,"html5","2016-08-21 00:18:53",196
6912,"java","2016-08-21 01:14:05",140
6912,"javascript","2016-08-21 00:28:29",226
6912,"jquery","2017-08-27 01:01:22",165
6912,"mysql","2016-08-21 01:09:14",150
6912,"node-js","2016-08-21 01:18:39",150
6912,"powershell","2017-04-30 13:15:54",184
6912,"python","2016-08-21 00:13:19",265
9445,"active-directory-administration","2017-09-26 04:27:59",207
9048,"android","2017-07-24 20:19:46",58
4470,"html5","2017-04-29 02:40:11",52
4979,"c-sharp","2017-07-20 11:24:23",137
746,"c-plus-plus","2017-10-27 18:55:50",109
746,"c-sharp","2017-10-19 19:46:02",122
6193,"java","2017-07-02 23:12:56",92
2846,"mysql","2017-10-11 14:52:05",77
105,"aspnet-mvc-5","2017-04-12 20:58:57",138
105,"c-sharp","2017-04-13 11:54:06",96
105,"html5","2017-09-23 18:52:09",120
105,"javascript","2017-09-23 18:46:51",70
105,"node-js","2017-10-02 22:29:02",121
171,"javascript","2017-07-19 18:37:28",159
5269,"group-policy-administration-and-troubleshooting","2017-08-09 12:40:53",155
7046,"html5","2017-01-27 12:17:53",9
6820,"c-plus-plus","2017-03-12 14:00:26",234
6820,"c-sharp","2017-02-01 15:27:04",232
6820,"the-scrum-framework","2017-11-24 14:11:49",190
6652,"group-policy-administration-and-troubleshooting","2017-06-27 07:37:18",158
2203,"android","2017-10-20 21:12:29",255
2203,"docker","2017-10-20 20:52:34",208
4458,"docker","2017-09-28 13:07:55",127
4458,"using-microsoft-office-2016","2017-10-23 14:46:57",94
8726,"c-sharp","2017-11-20 23:23:31",104
1590,"angular","2017-10-18 21:36:25",238
1590,"angular-js","2017-08-12 15:31:48",155
1590,"javascript","2017-08-12 15:54:35",248
1590,"react","2017-10-18 21:26:26",80
1590,"sharepoint","2017-08-17 09:56:13",168
2296,"c-plus-plus","2017-09-25 12:29:23",277
2296,"css","2017-09-25 12:18:42",168
2296,"game-environment-art","2017-09-25 12:35:05",113
2296,"graphic-design","2017-09-25 12:13:10",141
2296,"java","2017-09-25 12:23:45",207
2296,"mysql","2017-09-25 12:07:18",224
2296,"python","2017-09-25 12:41:23",198
1209,"c-sharp","2017-09-12 17:43:10",150
1209,"html5","2017-09-12 17:51:31",114
1209,"node-js","2017-09-12 18:02:17",39
260,"angular","2017-11-19 19:22:44",184
260,"react","2017-10-15 09:34:07",221
8750,"powershell","2017-11-07 04:27:33",179
8337,"mysql","2017-06-26 17:19:29",80
1593,"c-sharp","2016-11-15 09:50:35",154
2511,"c-sharp","2017-09-27 14:23:23",155
8693,"mysql","2017-04-09 22:54:00",68
9993,"aspnet-mvc-5","2017-04-13 10:50:10",185
9993,"c-sharp","2017-08-07 07:24:01",162
9993,"css","2017-02-16 17:06:07",90
9993,"html5","2017-09-07 06:41:01",99
9993,"javascript","2017-09-26 09:47:22",136
6372,"c-sharp","2017-06-24 23:09:19",62
5238,"python","2017-09-06 05:30:53",91
4653,"mysql","2017-07-30 18:25:17",57
5018,"python","2017-07-01 14:45:20",125
963,"aspnet-mvc-5","2017-11-13 18:14:31",94
487,"active-directory-administration","2017-09-22 21:21:58",54
2400,"c-sharp","2017-05-26 20:28:36",83
7240,"c-plus-plus","2017-08-23 12:23:33",140
7240,"c-sharp","2017-08-22 15:15:16",175
7240,"css","2017-08-24 08:05:55",251
7240,"html5","2017-08-22 15:29:40",170
7240,"java","2017-08-23 12:32:57",112
7240,"javascript","2017-08-24 07:47:17",190
7240,"jquery","2017-08-24 07:56:20",168
7240,"mysql","2017-08-24 07:39:16",142
7240,"python","2017-11-25 14:55:05",187
7354,"css","2017-06-23 20:09:07",145
2673,"aspnet-mvc-5","2017-07-05 05:38:12",164
2673,"c-sharp","2017-07-05 05:49:17",142
2563,"java","2017-10-19 13:34:01",205
8768,"javascript","2017-09-28 16:43:48",144
8768,"the-scrum-framework","2017-09-28 16:33:13",58
126,"c-sharp","2017-09-02 18:34:29",88
3549,"java","2017-09-13 08:45:17",150
1286,"docker","2017-10-11 13:22:18",72
1286,"powershell","2017-10-10 19:53:01",135
1286,"python","2017-10-10 19:43:49",182
6226,"python","2017-07-09 17:24:45",103
7399,"active-directory-administration","2017-09-11 13:12:12",132
8528,"aspnet-mvc-5","2017-09-07 14:36:02",169
8528,"azure-for-developers","2017-09-12 12:21:25",59
8528,"c-sharp","2017-09-07 15:23:45",155
1874,"css","2017-11-16 12:10:19",93
1874,"html5","2017-11-16 14:27:45",59
1874,"node-js","2017-11-16 03:51:46",107
1874,"python","2017-11-16 03:47:53",68
1874,"react","2017-11-16 03:45:01",39
8802,"python","2017-08-18 15:02:43",101
7463,"css","2017-01-25 18:30:19",201
7463,"html5","2017-01-25 18:38:50",244
7463,"javascript","2017-07-05 01:12:21",191
806,"aspnet-mvc-5","2017-04-20 12:39:02",166
806,"c-sharp","2017-04-20 12:55:18",152
7837,"javascript","2017-08-23 14:00:19",107
7837,"python","2017-08-15 09:50:41",168
3562,"python","2017-11-16 15:00:31",57
5882,"c-sharp","2017-08-15 16:37:37",153
8697,"angular-js","2017-10-06 03:42:43",93
8697,"c-sharp","2017-10-06 03:34:25",158
8697,"html5","2017-10-06 08:31:13",129
8697,"jquery","2017-10-06 04:28:34",129
7000,"c-plus-plus","2017-09-21 23:09:58",116
9869,"maya-environment-modeling","2017-08-31 01:23:24",182
9869,"zbrush-core-skills","2017-08-30 23:23:27",102
4321,"c-sharp","2017-10-31 19:23:46",163
4321,"python","2017-10-17 11:03:40",223
2472,"aspnet-mvc-5","2016-12-22 07:04:25",205
9980,"html5","2017-11-03 13:51:19",90
1347,"python","2017-07-31 11:45:04",184
5582,"python","2017-09-17 11:00:17",177
8837,"powershell","2017-07-25 13:37:20",191
9169,"aspnet-mvc-5","2017-07-13 14:15:56",156
4484,"python","2017-09-25 09:42:18",106
8979,"java","2017-10-31 14:44:51",101
2126,"angular-js","2017-05-02 19:56:50",79
1828,"c-sharp","2017-08-01 19:24:06",118
8903,"azure-solutions-architect","2017-10-05 18:10:02",221
9198,"c-sharp","2017-11-22 11:07:46",124
9198,"java","2017-09-19 14:44:50",240
9198,"the-scrum-framework","2017-07-14 08:58:38",159
152,"java","2017-10-10 10:35:09",147
4584,"angular-js","2017-10-06 14:17:55",250
4584,"css","2017-10-06 14:25:10",216
4584,"javascript","2017-10-06 14:02:29",258
7553,"python","2017-06-22 08:55:05",132
3450,"c-sharp","2017-08-01 20:02:57",53
3450,"css","2017-08-06 04:00:45",59
1169,"angular-js","2017-01-17 23:50:27",184
6548,"android","2017-05-17 06:59:31",39
4916,"java","2017-10-04 09:01:54",94
9424,"c-sharp","2016-09-12 08:00:31",141
2800,"java","2017-10-22 10:53:41",242
4938,"zbrush-core-skills","2017-07-25 20:16:40",28
3787,"css","2017-09-29 09:43:06",68
606,"python","2017-10-05 09:12:19",80
1469,"python","2017-08-18 06:32:23",179
2772,"powershell","2017-11-25 01:28:23",71
4352,"css","2017-07-10 22:16:22",54
4352,"html5","2017-05-31 03:55:59",115
4352,"java","2017-07-22 03:50:25",138
4352,"javascript","2017-05-31 02:27:34",85
4352,"python","2017-05-31 02:19:26",118
5370,"aspnet-mvc-5","2017-08-03 08:49:41",33
5370,"azure-administrator","2017-08-03 07:26:11",169
5370,"azure-infrastructure-as-a-service","2017-08-03 07:41:35",150
5370,"docker","2017-08-03 08:47:27",105
5370,"the-scrum-framework","2017-08-03 07:53:11",57
6886,"android","2017-11-13 00:51:48",145
6886,"azure-infrastructure-as-a-service","2017-10-03 02:28:21",79
6886,"c-plus-plus","2017-11-09 04:42:41",125
6886,"java","2017-11-12 05:09:07",157
6886,"powershell","2017-11-12 04:13:07",191
6886,"puppet","2017-10-15 17:18:18",86
4751,"angular","2017-10-31 14:03:56",51
4751,"java","2017-03-01 13:23:19",146
4751,"javascript","2017-10-31 14:08:58",85
4751,"node-js","2017-10-31 14:14:40",88
495,"angular-js","2017-07-15 13:55:29",85
9760,"android","2016-11-27 22:39:30",100
9760,"c-plus-plus","2016-11-27 22:24:26",182
9760,"c-sharp","2016-11-27 22:32:12",46
9760,"group-policy-administration-and-troubleshooting","2016-11-28 03:54:51",148
9760,"java","2016-11-27 22:17:05",103
9760,"powershell","2016-11-27 22:01:26",214
9760,"python","2016-11-27 22:09:00",206
2083,"java","2017-07-22 15:14:07",99
4327,"angular-js","2017-06-15 14:10:50",97
4327,"c-sharp","2017-05-12 18:49:32",48
4327,"javascript","2017-08-01 16:21:06",130
4501,"javascript","2017-04-10 02:57:50",34
6285,"c-sharp","2017-06-28 12:41:38",136
6285,"css","2017-07-11 12:27:39",87
1798,"css","2017-10-11 03:08:47",157
9764,"c-sharp","2017-09-28 12:46:26",119
9907,"python","2017-08-27 08:40:48",147
3688,"active-directory-administration","2017-09-26 21:07:27",90
